M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
220,275,350,blis,30516627,54108,27007,45218,0.008809881
220,275,350,pool_blis,244487921,4575835,4291780,888127,0.200129059
220,275,350,pthread_blis,243016180,385713,182488,261104,0.065620715
220,275,350,para_blis,1138779626,1279101,1237988,2317164,0.138798098
220,275,400,blis,33928940,58316,29011,54156,0.009631831
220,275,400,pool_blis,307029516,4967997,4729900,710177,0.217291428
220,275,400,pthread_blis,270314441,415493,198266,336465,0.072804880
220,275,400,para_blis,1228600888,1361274,1382666,2772180,0.151483434
220,300,32,blis,8663816,29239,12154,<not,0.003587360
220,300,32,pool_blis,76077180,2101182,1928618,95032,0.088612535
220,300,32,pthread_blis,68179728,208091,75243,31351,0.022861727
220,300,32,para_blis,105815774,149483,5933,1117,0.038829736
220,300,64,blis,11122640,32012,14054,11699,0.004126939
220,300,64,pool_blis,96963485,2382249,2260263,109654,0.102185063
220,300,64,pthread_blis,87823065,228168,87227,45834,0.027759467
220,300,64,para_blis,118470028,167671,5925,963,0.042881618
220,300,100,blis,14114681,35953,16064,25800,0.004964741
220,300,100,pool_blis,111476094,2750673,2569581,246618,0.132225399
220,300,100,pthread_blis,111800633,255600,103870,80882,0.032913691
220,300,100,para_blis,134883435,189035,5943,4167,0.048233973
220,300,128,blis,16025445,37800,17262,26480,0.005186002
220,300,128,pool_blis,134495984,2983646,2805772,379523,0.130534201
220,300,128,pthread_blis,127086924,269843,111563,63084,0.036887925
220,300,128,para_blis,145125606,204417,5987,955,0.052950119
220,300,150,blis,17836329,40511,18221,24194,0.005738729
220,300,150,pool_blis,160895795,3217380,3048380,346286,0.139457194
220,300,150,pthread_blis,141573616,289435,124676,112643,0.040906307
220,300,150,para_blis,154388152,219742,6096,4707,0.055458175
220,300,170,blis,19570424,41523,18119,12425,0.006099879
220,300,170,pool_blis,163451640,3164546,2995658,332933,0.138376037
220,300,170,pthread_blis,155446729,299687,132013,91712,0.043458362
220,300,170,para_blis,163310928,230285,5378,1057,0.059460760
220,300,200,blis,21549029,44175,20636,31075,0.006599364
220,300,200,pool_blis,195475311,3557612,3350205,437285,0.155567276
220,300,200,pthread_blis,171275212,317498,136651,141301,0.048132027
220,300,200,para_blis,175081503,246370,5679,1178,0.064401093
220,300,220,blis,23320557,46621,21327,32576,0.006991682
220,300,220,pool_blis,208963306,3783124,3584403,614515,0.166871249
220,300,220,pthread_blis,185447772,334708,143795,125567,0.051479312
220,300,220,para_blis,183614249,257638,6534,310,0.065488435
220,300,256,blis,25845090,48937,22446,19375,0.007544426
220,300,256,pool_blis,223467708,4024480,3794997,709845,0.176671711
220,300,256,pthread_blis,205643846,355030,163506,116611,0.056253551
220,300,256,para_blis,197527301,281000,6321,1242,0.071587943
220,300,275,blis,27582805,51772,24285,37810,0.008104986
220,300,275,pool_blis,232604513,4198135,3930789,624943,0.184184582
220,300,275,pthread_blis,219545380,371708,170212,224535,0.059982153
220,300,275,para_blis,206525171,289331,6598,1181,0.073819441
220,300,300,blis,29457851,54239,26608,42432,0.008759547
220,300,300,pool_blis,249896709,4513074,4262609,712443,0.196908732
220,300,300,pthread_blis,234545900,389019,187171,227586,0.063582365
220,300,300,para_blis,1007292962,1181521,1059346,2014683,0.129882434
220,300,350,blis,33179423,58997,29177,52315,0.009581127
220,300,350,pool_blis,281259154,4808646,4554386,718868,0.210620259
220,300,350,pthread_blis,216370971,425126,198188,247433,0.071172625
220,300,350,para_blis,1159150999,1325572,1227031,2386993,0.142352064
220,300,400,blis,36892143,62844,30372,45413,0.010360836
220,300,400,pool_blis,299317952,5207960,4884233,832615,0.227405273
220,300,400,pthread_blis,294020445,454617,222916,332546,0.078518865
220,300,400,para_blis,1288335851,1439464,1438363,2788550,0.158554444
220,350,32,blis,10042508,33592,13451,11857,0.004021548
220,350,32,pool_blis,88707793,2544771,2334578,110490,0.106993040
220,350,32,pthread_blis,79215372,242302,83607,38934,0.026435457
220,350,32,para_blis,123558289,173589,5915,1260,0.045245412
220,350,64,blis,12897521,36599,15470,16117,0.004729054
220,350,64,pool_blis,117180665,2837567,2571429,125413,0.117128430
220,350,64,pthread_blis,102022064,267403,101701,81516,0.032379761
220,350,64,para_blis,139715140,195212,6102,1298,0.049642556
220,350,100,blis,16370413,41215,17589,28565,0.005520949
220,350,100,pool_blis,147354077,3256895,3045148,267455,0.139731302
220,350,100,pthread_blis,129846470,297925,117744,77924,0.038466083
220,350,100,para_blis,155858972,221141,6125,1355,0.056113382
220,350,128,blis,18591117,43020,18387,13868,0.006008582
220,350,128,pool_blis,170029013,3323546,3095017,162243,0.141813576
220,350,128,pthread_blis,147612144,315471,132852,72812,0.043029821
220,350,128,para_blis,169383556,238020,5494,1391,0.060910566
220,350,150,blis,20690743,46180,20488,27816,0.006399104
220,350,150,pool_blis,175963822,3714750,3484306,357706,0.159975637
220,350,150,pthread_blis,164409312,335156,141753,98553,0.046797386
220,350,150,para_blis,179860756,253301,6446,622,0.065267412
220,350,170,blis,22705388,48248,21238,31617,0.007012201
220,350,170,pool_blis,204677613,3842558,3617473,423292,0.167545119
220,350,170,pthread_blis,180526582,350648,153956,114022,0.050691656
220,350,170,para_blis,189974507,266169,6613,1497,0.068716623
220,350,200,blis,25004317,50321,22306,17928,0.007662965
220,350,200,pool_blis,214650907,4276984,4022995,616909,0.185162454
220,350,200,pthread_blis,198917478,369856,162341,117565,0.055271893
220,350,200,para_blis,204423291,287454,6770,1547,0.073049359
220,350,220,blis,27059068,53598,25380,36180,0.008084652
220,350,220,pool_blis,201863009,4445749,4155380,512406,0.191436167
220,350,220,pthread_blis,215355488,389938,177124,115782,0.058732808
220,350,220,para_blis,213771194,300713,6649,4212,0.076498756
220,350,256,blis,29992307,56900,28575,41459,0.008677269
220,350,256,pool_blis,262925430,4765762,4494261,651477,0.207684991
220,350,256,pthread_blis,238821708,412195,190413,245547,0.064901891
220,350,256,para_blis,231586836,323804,6525,1518,0.083339861
220,350,275,blis,32007985,59069,28373,28921,0.009082711
220,350,275,pool_blis,268337271,4986917,4730365,761193,0.217458386
220,350,275,pthread_blis,254947025,434054,200541,239923,0.069577905
220,350,275,para_blis,240702868,336767,6418,1559,0.086310558
220,350,300,blis,34184794,61730,31128,31081,0.009739808
220,350,300,pool_blis,298941220,5261228,4939019,612034,0.226654468
220,350,300,pthread_blis,272361437,454848,209522,253549,0.073865805
220,350,300,para_blis,252732813,353929,6161,5104,0.090366456
220,350,350,blis,38505144,67953,32907,55398,0.010794019
220,350,350,pool_blis,331506357,5612770,5307188,648404,0.245008594
220,350,350,pthread_blis,284218499,495428,254436,285364,0.082379419
220,350,350,para_blis,1196762898,1350007,1249405,2418128,0.158834908
220,350,400,blis,42818642,72745,38008,64055,0.011922768
220,350,400,pool_blis,349948660,5634704,5264301,975372,0.262666845
220,350,400,pthread_blis,341432464,534161,264678,393097,0.091026516
220,350,400,para_blis,1393079864,1507182,1406139,2644385,0.174215255
220,400,32,blis,11421173,36641,14663,31993,0.004395271
220,400,32,pool_blis,98905160,2796153,2601016,115310,0.122094470
220,400,32,pthread_blis,90249922,265880,92608,45240,0.036081785
220,400,32,para_blis,139698098,197866,5138,1279,0.061221680
220,400,64,blis,14672408,39687,16377,14919,0.005177535
220,400,64,pool_blis,132677004,3133192,2968782,209028,0.135546118
220,400,64,pthread_blis,116221023,291015,110114,52059,0.036305768
220,400,64,para_blis,158190666,225285,6142,1346,0.057267246
220,400,100,blis,18626129,44151,19039,25657,0.006051838
220,400,100,pool_blis,160579641,3589095,3372765,275074,0.155112512
220,400,100,pthread_blis,147892381,324599,132492,98747,0.043603263
220,400,100,para_blis,175359074,251029,6441,607,0.064088237
220,400,128,blis,21156801,46615,20396,13894,0.006683454
220,400,128,pool_blis,152889540,3878364,3629173,342774,0.167023797
220,400,128,pthread_blis,168137388,341281,143434,124202,0.048887484
220,400,128,para_blis,195074408,271151,6432,1350,0.068794325
220,400,150,blis,23545253,49855,22885,27619,0.007199772
220,400,150,pool_blis,201974465,4251348,4013136,470581,0.184935272
220,400,150,pthread_blis,187245008,362907,153370,111741,0.053310015
220,400,150,para_blis,205070256,289823,6584,1486,0.074058139
220,400,170,blis,25840420,51628,23762,30107,0.008516910
220,400,170,pool_blis,230237110,4363514,4095937,474276,0.189159580
220,400,170,pthread_blis,205606492,378072,160516,110994,0.057275264
220,400,170,para_blis,217530595,305840,6453,1510,0.079131248
220,400,200,blis,28459590,54430,25818,33354,0.008548207
220,400,200,pool_blis,258955375,4743844,4510480,554174,0.207327315
220,400,200,pthread_blis,149542283,398756,178094,112778,0.062466892
220,400,200,para_blis,232735864,325764,6774,4514,0.083035349
220,400,220,blis,30797528,57196,27365,36396,0.009141637
220,400,220,pool_blis,279068582,4933262,4674382,610830,0.216240117
220,400,220,pthread_blis,245263164,419758,186781,180932,0.067711985
220,400,220,para_blis,242622926,340629,6246,1432,0.090113879
220,400,256,blis,34139555,59975,29455,30744,0.009841364
220,400,256,pool_blis,302760248,5524088,5219606,831306,0.241281215
220,400,256,pthread_blis,271999532,443671,213664,224681,0.073385412
220,400,256,para_blis,264711321,369866,6087,1607,0.094920060
220,400,275,blis,36433197,63030,30029,33110,0.010267292
220,400,275,pool_blis,324984602,5592902,5317621,768153,0.252556830
220,400,275,pthread_blis,290348657,462177,206356,238007,0.094151685
220,400,275,para_blis,275992920,382455,7145,1869,0.101924461
220,400,300,blis,38911734,65481,30292,34074,0.011191317
220,400,300,pool_blis,318438191,5853539,5497739,787308,0.254619010
220,400,300,pthread_blis,310177017,486499,229184,246517,0.082648457
220,400,300,para_blis,288898107,404169,7123,1569,0.102972875
220,400,350,blis,43830810,71957,36239,59343,0.012290510
220,400,350,pool_blis,369862011,6662798,6324492,1119283,0.289185118
220,400,350,pthread_blis,349529648,532215,286746,391264,0.092931917
220,400,350,para_blis,317527441,435936,7082,4950,0.107357146
220,400,400,blis,48745190,76923,38733,66706,0.013483278
220,400,400,pool_blis,372392553,7198831,6822941,1449648,0.314283587
220,400,400,pthread_blis,293327507,570316,282240,382298,0.103261673
220,400,400,para_blis,1320485141,1660000,1383541,2733393,0.187743994
256,32,32,blis,1346211,8123,5898,<not,0.001168731
256,32,32,pool_blis,10274683,263028,245159,7340,0.011334448
256,32,32,pthread_blis,9635399,42407,26024,1434,0.004252993
256,32,32,para_blis,13043273,21658,4892,500,0.005153147
256,32,64,blis,1665303,8899,6079,<not,0.001475417
256,32,64,pool_blis,12963416,305992,289019,8650,0.013261924
256,32,64,pthread_blis,12210238,47829,28635,3063,0.005775058
256,32,64,para_blis,14466569,23688,5068,751,0.005876133
256,32,100,blis,2066203,9606,6644,<not,0.001534732
256,32,100,pool_blis,14864007,333535,310415,10942,0.014441637
256,32,100,pthread_blis,15417241,55083,31655,5740,0.006520971
256,32,100,para_blis,16067811,25890,5129,4019,0.006514285
256,32,128,blis,2310778,10226,6728,<not,0.001522159
256,32,128,pool_blis,15952555,311851,285451,21165,0.014062541
256,32,128,pthread_blis,17373662,59567,33906,10319,0.007220661
256,32,128,para_blis,17313201,27734,5034,861,0.006872177
256,32,150,blis,2556414,10934,7093,<not,0.001576696
256,32,150,pool_blis,18339572,361052,329873,26337,0.016024758
256,32,150,pthread_blis,19339153,64727,36662,7951,0.007786627
256,32,150,para_blis,18291707,28838,4784,3657,0.007183679
256,32,170,blis,2783088,11218,7124,<not,0.001710678
256,32,170,pool_blis,21155409,388263,357014,21109,0.017074543
256,32,170,pthread_blis,21152321,67905,36103,5304,0.007995111
256,32,170,para_blis,19181235,30087,5004,701,0.007299198
256,32,200,blis,3036831,11863,7101,<not,0.001799957
256,32,200,pool_blis,25783554,438445,404670,43282,0.020207490
256,32,200,pthread_blis,23182654,72703,38928,10725,0.008928932
256,32,200,para_blis,20515615,31942,5026,838,0.007916536
256,32,220,blis,3276390,12393,7425,<not,0.001765586
256,32,220,pool_blis,22550635,357317,317814,37142,0.016728041
256,32,220,pthread_blis,25098746,77405,39261,8876,0.009139414
256,32,220,para_blis,21405163,33115,5038,692,0.008207334
256,32,256,blis,3601945,13094,7859,<not,0.001887698
256,32,256,pool_blis,27987927,393410,354943,60175,0.018325329
256,32,256,pthread_blis,27700739,83019,43100,20472,0.010478109
256,32,256,para_blis,23006377,35350,4960,803,0.008866191
256,32,275,blis,3836877,13658,7756,<not,0.002032866
256,32,275,pool_blis,30442408,482845,442681,61680,0.022222653
256,32,275,pthread_blis,29579952,87531,45068,8124,0.011108317
256,32,275,para_blis,23851435,36583,5004,703,0.008953302
256,32,300,blis,4083499,14114,7675,<not,0.001947365
256,32,300,pool_blis,33399414,546057,496837,82665,0.025742918
256,32,300,pthread_blis,31552982,91361,46813,7402,0.011477746
256,32,300,para_blis,24963383,38055,5126,846,0.008915024
256,32,350,blis,4573762,15512,8565,<not,0.002204033
256,32,350,pool_blis,32417422,464812,411424,87054,0.022238338
256,32,350,pthread_blis,35475047,100416,50163,13922,0.013578390
256,32,350,para_blis,27187244,41264,5011,727,0.010317589
256,32,400,blis,5054149,16233,8646,<not,0.002195626
256,32,400,pool_blis,39764088,534366,488631,95004,0.026234939
256,32,400,pthread_blis,39318352,108175,52984,11848,0.014373414
256,32,400,para_blis,29411157,44443,4995,781,0.010898631
256,64,32,blis,2358256,13371,6818,<not,0.001612437
256,64,32,pool_blis,18481295,542244,494205,14958,0.024415186
256,64,32,pthread_blis,17731181,83764,34036,1468,0.006889307
256,64,32,para_blis,25852921,39321,4916,849,0.009696511
256,64,64,blis,2956075,14347,7128,<not,0.001646456
256,64,64,pool_blis,22073734,619572,552156,21270,0.025929845
256,64,64,pthread_blis,22535986,91846,37287,5818,0.008121019
256,64,64,para_blis,28699509,43288,5100,946,0.011398227
256,64,100,blis,3697351,15538,7750,<not,0.001850401
256,64,100,pool_blis,27279756,633507,564521,25988,0.027050834
256,64,100,pthread_blis,28466198,102258,43428,3367,0.009543991
256,64,100,para_blis,31901943,47651,4959,963,0.012174102
256,64,128,blis,4159814,16434,8161,<not,0.002005051
256,64,128,pool_blis,33330959,708229,654523,30149,0.030712377
256,64,128,pthread_blis,32166274,108422,46745,2850,0.011072483
256,64,128,para_blis,34392685,51076,5024,874,0.012508012
256,64,150,blis,4609940,17397,8616,<not,0.001970995
256,64,150,pool_blis,33632213,783175,722131,39284,0.033808065
256,64,150,pthread_blis,35767099,115085,50378,15059,0.011823766
256,64,150,para_blis,36349735,53827,5144,819,0.014176746
256,64,170,blis,5035710,17717,8849,<not,0.002240774
256,64,170,pool_blis,37995471,759963,689450,38482,0.032796465
256,64,170,pthread_blis,39173195,119133,53520,14473,0.012614161
256,64,170,para_blis,38128855,56395,5160,904,0.014045392
256,64,200,blis,5514050,18549,9112,<not,0.002420868
256,64,200,pool_blis,39915720,840376,773640,60052,0.037007032
256,64,200,pthread_blis,43000019,125147,56365,10445,0.013737428
256,64,200,para_blis,41894042,60128,5150,971,0.015276401
256,64,220,blis,5954386,19271,9714,<not,0.002604314
256,64,220,pool_blis,47965951,928911,852614,81459,0.040182276
256,64,220,pthread_blis,46522783,129669,58064,12542,0.017650028
256,64,220,para_blis,43337147,62317,5014,776,0.018990131
256,64,256,blis,6567425,20003,10093,<not,0.002609499
256,64,256,pool_blis,51459628,827096,742114,59387,0.036961216
256,64,256,pthread_blis,51422452,137757,61771,15443,0.016536539
256,64,256,para_blis,46471557,67050,5276,762,0.017031432
256,64,275,blis,6999792,20906,10122,<not,0.002718482
256,64,275,pool_blis,58230237,963464,867157,95674,0.042232142
256,64,275,pthread_blis,54881620,142911,66339,13498,0.017536028
256,64,275,para_blis,48261843,69166,5203,1037,0.017711936
256,64,300,blis,7459154,21638,10600,<not,0.002734445
256,64,300,pool_blis,57302721,1064727,971889,101537,0.046401911
256,64,300,pthread_blis,58556337,150243,69453,27634,0.018505053
256,64,300,para_blis,50570337,72250,5213,848,0.018199829
256,64,350,blis,8371777,22778,11273,<not,0.003027835
256,64,350,pool_blis,64047821,1197949,1097434,164226,0.052481341
256,64,350,pthread_blis,65857116,163070,74338,33333,0.020314640
256,64,350,para_blis,53986723,78626,5169,823,0.019975341
256,64,400,blis,9275872,24621,11671,<not,0.003252819
256,64,400,pool_blis,75647433,1287250,1183794,183546,0.057475191
256,64,400,pthread_blis,73090036,172610,78223,29625,0.022566469
256,64,400,para_blis,58377728,84645,5136,1037,0.021423425
256,100,32,blis,3496278,18076,8213,<not,0.001935032
256,100,32,pool_blis,30500167,870702,782348,25330,0.035106722
256,100,32,pthread_blis,26832525,123359,46853,3214,0.009713659
256,100,32,para_blis,40598479,59397,5133,1031,0.015092288
256,100,64,blis,4408127,19381,8679,<not,0.002020699
256,100,64,pool_blis,35538952,960126,867600,25939,0.039324455
256,100,64,pthread_blis,34152529,132984,50973,17320,0.011871452
256,100,64,para_blis,45705595,65424,4981,1030,0.016432224
256,100,100,blis,5532345,20661,9475,<not,0.002339387
256,100,100,pool_blis,46615300,1024828,927232,34097,0.042323735
256,100,100,pthread_blis,43146339,143802,59999,8677,0.014076004
256,100,100,para_blis,50657676,72234,5079,967,0.018458757
256,100,128,blis,6240008,21546,10330,<not,0.002620648
256,100,128,pool_blis,52693104,1022194,930768,44784,0.043627373
256,100,128,pthread_blis,48807662,149153,63992,10668,0.015009863
256,100,128,para_blis,53372762,77673,5089,1050,0.019865618
256,100,150,blis,6920096,22538,10843,<not,0.002721704
256,100,150,pool_blis,57472931,1078262,988810,54325,0.046166890
256,100,150,pthread_blis,54248408,156802,70634,11533,0.016577447
256,100,150,para_blis,56360234,81917,5281,1021,0.020896643
256,100,170,blis,7569936,22998,10764,<not,0.002742963
256,100,170,pool_blis,59670424,1185682,1076609,80560,0.050562698
256,100,170,pthread_blis,59442612,162266,71816,27281,0.018009642
256,100,170,para_blis,59327851,85744,5267,1102,0.022444283
256,100,200,blis,8300925,24071,11759,<not,0.002996502
256,100,200,pool_blis,67433710,1276964,1180802,55847,0.053977222
256,100,200,pthread_blis,65290633,167934,79396,19689,0.019646375
256,100,200,para_blis,63408830,92671,5138,969,0.023133029
256,100,220,blis,8967144,24650,12319,<not,0.003302911
256,100,220,pool_blis,71742520,1372717,1283548,110072,0.059479130
256,100,220,pthread_blis,70620628,174471,82573,16681,0.020590179
256,100,220,para_blis,66120142,97082,5220,1119,0.024628761
256,100,256,blis,9903842,25829,12797,<not,0.003530320
256,100,256,pool_blis,84224573,1445301,1356509,97348,0.063972716
256,100,256,pthread_blis,78113777,181945,89872,22590,0.023045843
256,100,256,para_blis,71943562,104941,4728,1056,0.028278805
256,100,275,blis,10558382,26537,13245,<not,0.003667877
256,100,275,pool_blis,86904271,1526859,1412578,80731,0.066056083
256,100,275,pthread_blis,83350340,189353,95575,36315,0.024014776
256,100,275,para_blis,73917959,107669,5360,1142,0.027389077
256,100,300,blis,11257017,27694,13875,<not,0.003743100
256,100,300,pool_blis,101987335,1539354,1453456,137996,0.068176282
256,100,300,pthread_blis,88939348,196169,100048,34604,0.025578953
256,100,300,para_blis,77259148,111060,5135,903,0.028103360
256,100,350,blis,12644751,29326,15288,22626,0.004273770
256,100,350,pool_blis,112762414,1747599,1625497,185272,0.076005113
256,100,350,pthread_blis,100041254,208635,113394,50945,0.028529770
256,100,350,para_blis,84481669,120725,6226,485,0.030742230
256,100,400,blis,14025542,30536,16202,9523,0.004387270
256,100,400,pool_blis,126346956,1879019,1754361,233089,0.082653733
256,100,400,pthread_blis,111087460,219359,121743,68235,0.031790773
256,100,400,para_blis,91504654,130263,6107,375,0.033443692
256,128,32,blis,4381372,21257,9590,<not,0.002131718
256,128,32,pool_blis,35343060,1040750,954708,37559,0.043142388
256,128,32,pthread_blis,33916070,147232,56211,8602,0.012136268
256,128,32,para_blis,49252791,74756,5138,869,0.020464640
256,128,64,blis,5537525,22501,10089,<not,0.002430276
256,128,64,pool_blis,43476754,1228077,1125503,72344,0.051493816
256,128,64,pthread_blis,43187614,157202,60808,9233,0.014377599
256,128,64,para_blis,56877701,82732,5281,1020,0.020872847
256,128,100,blis,6959565,24506,11389,<not,0.003507469
256,128,100,pool_blis,61663235,1330002,1238189,97430,0.066618049
256,128,100,pthread_blis,54564086,170012,74151,21221,0.020956384
256,128,100,para_blis,63335685,92691,5346,981,0.023330493
256,128,128,blis,7857977,25310,12209,<not,0.003140077
256,128,128,pool_blis,67280337,1452618,1341959,118533,0.061662330
256,128,128,pthread_blis,61747054,176247,77534,11640,0.019063982
256,128,128,para_blis,68310521,99971,5246,1097,0.025462433
256,128,150,blis,8716974,26463,12488,<not,0.003289597
256,128,150,pool_blis,73461605,1300464,1222866,67267,0.057227040
256,128,150,pthread_blis,68618692,184592,82299,16446,0.020686327
256,128,150,para_blis,72365136,105170,5365,1141,0.026994000
256,128,170,blis,9540933,27064,12613,<not,0.003264763
256,128,170,pool_blis,80392410,1646258,1532046,80969,0.070002609
256,128,170,pthread_blis,75210680,190816,90053,29385,0.022256338
256,128,170,para_blis,76167329,109227,4760,972,0.028031544
256,128,200,blis,10468464,28291,13921,<not,0.003582932
256,128,200,pool_blis,93703863,1645611,1545166,94749,0.071545953
256,128,200,pthread_blis,82630812,198237,95070,32661,0.024240573
256,128,200,para_blis,81251759,116489,5012,1064,0.029602758
256,128,220,blis,11310435,29060,13492,<not,0.003703526
256,128,220,pool_blis,103031198,1771590,1649927,117909,0.076405782
256,128,220,pthread_blis,89366401,207222,101646,43960,0.026255105
256,128,220,para_blis,84849316,120382,5188,1117,0.031552161
256,128,256,blis,12498840,30913,15677,19649,0.004498123
256,128,256,pool_blis,112250515,1827912,1679888,93703,0.079296154
256,128,256,pthread_blis,98873601,215913,109377,52044,0.028671271
256,128,256,para_blis,91366712,130173,5933,504,0.033930640
256,128,275,blis,13326188,31497,15917,6749,0.004307455
256,128,275,pool_blis,111599624,1920179,1800509,164448,0.083270218
256,128,275,pthread_blis,105492628,222325,114985,36805,0.029804019
256,128,275,para_blis,95290205,133162,6011,1367,0.034303864
256,128,300,blis,14210902,32821,17414,23932,0.004354863
256,128,300,pool_blis,107739436,2030303,1899037,224405,0.088758737
256,128,300,pthread_blis,112570500,232230,123370,102349,0.031918718
256,128,300,para_blis,99054587,140732,6032,1253,0.036410249
256,128,350,blis,15968249,35155,18066,25546,0.005001256
256,128,350,pool_blis,128020387,2209891,2067369,249645,0.096966627
256,128,350,pthread_blis,126628873,245275,135352,56203,0.035249464
256,128,350,para_blis,107753052,153280,5928,1200,0.039084971
256,128,400,blis,17719712,37127,19866,26167,0.005474334
256,128,400,pool_blis,155599256,2429485,2304696,314588,0.107929480
256,128,400,pthread_blis,140640980,257992,148094,100655,0.039134361
256,128,400,para_blis,116887451,165533,6019,1337,0.043250555
256,150,32,blis,5076794,23692,10224,<not,0.002418387
256,150,32,pool_blis,42450676,1278831,1171679,61671,0.052916789
256,150,32,pthread_blis,39476483,168014,60950,16191,0.014090170
256,150,32,para_blis,60180755,88572,5169,1026,0.022127596
256,150,64,blis,6424843,25547,11056,<not,0.002712796
256,150,64,pool_blis,54239296,1330941,1211532,58066,0.055159414
256,150,64,pthread_blis,50286523,180897,68533,9389,0.016593169
256,150,64,para_blis,66724007,97257,5286,1085,0.024602335
256,150,100,blis,8080924,27606,11973,<not,0.003033668
256,150,100,pool_blis,69221936,1403464,1274500,77249,0.059366202
256,150,100,pthread_blis,63535315,197113,79416,11084,0.019284095
256,150,100,para_blis,74216635,107046,5076,1049,0.027503892
256,150,128,blis,9129213,28646,12769,<not,0.003434394
256,150,128,pool_blis,82974152,1681115,1499999,48424,0.070716762
256,150,128,pthread_blis,71916785,204946,85564,34592,0.022097059
256,150,128,para_blis,80026272,115057,5236,1014,0.029677444
256,150,150,blis,10128704,30043,13400,<not,0.003787008
256,150,150,pool_blis,91334775,1744812,1582930,91171,0.073846042
256,150,150,pthread_blis,79912756,215135,91738,28268,0.024145498
256,150,150,para_blis,84890045,121263,6288,1552,0.030740118
256,150,170,blis,11089573,31428,14776,16174,0.003943379
256,150,170,pool_blis,99654010,1669518,1519120,88014,0.071044616
256,150,170,pthread_blis,87599860,222839,98010,28742,0.025392711
256,150,170,para_blis,88888824,127644,6175,543,0.032174405
256,150,200,blis,12171480,32118,15154,5612,0.005024757
256,150,200,pool_blis,98945406,1781457,1635593,148222,0.085876550
256,150,200,pthread_blis,96255168,231598,103559,40111,0.027541022
256,150,200,para_blis,94891317,136575,6305,1527,0.035257890
256,150,220,blis,13151511,33722,16041,19842,0.004330178
256,150,220,pool_blis,109880713,1841052,1683014,125201,0.079370747
256,150,220,pthread_blis,104095256,240886,107344,34306,0.029544221
256,150,220,para_blis,99672822,141331,5963,1246,0.035995005
256,150,256,blis,14537758,35343,17130,6221,0.004663772
256,150,256,pool_blis,123595251,2177582,2038386,210843,0.094019199
256,150,256,pthread_blis,115184945,254766,121891,133947,0.032398073
256,150,256,para_blis,106796874,153036,6088,1236,0.038627820
256,150,275,blis,15500878,36693,17564,21286,0.005019275
256,150,275,pool_blis,132971677,2122890,1967791,231241,0.092454280
256,150,275,pthread_blis,122890110,263945,119722,58670,0.033964158
256,150,275,para_blis,110703505,157191,6016,1249,0.040281405
256,150,300,blis,16531829,38031,18777,24415,0.005192072
256,150,300,pool_blis,118480874,2337780,2170445,259957,0.100795912
256,150,300,pthread_blis,131137810,273591,132209,66993,0.036598084
256,150,300,para_blis,116100008,164645,5951,1444,0.042906738
256,150,350,blis,18579518,40973,19663,25552,0.005896207
256,150,350,pool_blis,153964015,2648040,2456752,352060,0.115439956
256,150,350,pthread_blis,147519177,290467,143919,70054,0.040409666
256,150,350,para_blis,128233228,178782,6134,1221,0.046144741
256,150,400,blis,20622290,43132,21726,32602,0.006351211
256,150,400,pool_blis,178768984,2695845,2498071,345430,0.117619064
256,150,400,pthread_blis,163861589,310229,162877,119834,0.044827474
256,150,400,para_blis,138431188,194663,5926,1402,0.049240966
256,170,32,blis,5709010,26048,11045,<not,0.002548795
256,170,32,pool_blis,46386287,1387878,1311371,46074,0.058101693
256,170,32,pthread_blis,44535318,183913,64449,19523,0.015536069
256,170,32,para_blis,67884662,99524,5235,1094,0.025024504
256,170,64,blis,7231520,27978,12143,<not,0.003074428
256,170,64,pool_blis,63670351,1474467,1391685,51470,0.062515409
256,170,64,pthread_blis,56740110,197743,74286,27501,0.018594349
256,170,64,para_blis,75553259,108591,4903,981,0.027655115
256,170,100,blis,9100427,30479,13754,<not,0.003359875
256,170,100,pool_blis,81480247,1679985,1570311,90487,0.071929751
256,170,100,pthread_blis,71686892,216135,86255,20305,0.021702481
256,170,100,para_blis,84200346,120857,5834,479,0.031185825
256,170,128,blis,10284869,31773,14476,12540,0.004659457
256,170,128,pool_blis,86948635,1817848,1656640,134535,0.095028279
256,170,128,pthread_blis,81162052,224079,93024,38535,0.024125869
256,170,128,para_blis,90671237,129868,6043,492,0.033265950
256,170,150,blis,11412100,33106,14973,<not,0.003931360
256,170,150,pool_blis,102069126,2061412,1899537,166800,0.087309856
256,170,150,pthread_blis,90180033,235354,98727,37345,0.026203327
256,170,150,para_blis,96026809,136958,6014,1252,0.034948999
256,170,170,blis,12497432,33838,15722,6049,0.004117621
256,170,170,pool_blis,106712778,2139862,1964460,237025,0.090824510
256,170,170,pthread_blis,98862740,244542,105784,28508,0.028247249
256,170,170,para_blis,100714626,143424,6017,1318,0.036338897
256,170,200,blis,13719752,35554,16011,7534,0.004353197
256,170,200,pool_blis,116148188,2257778,2111888,229095,0.098067170
256,170,200,pthread_blis,108640937,253335,114908,60841,0.031228380
256,170,200,para_blis,107728895,153019,6163,2227,0.038916747
256,170,220,blis,14825223,36914,17704,9438,0.004602216
256,170,220,pool_blis,133595982,2304235,2133242,233160,0.098605452
256,170,220,pthread_blis,117485112,264031,114287,33832,0.032860558
