M,K,N,Command,Instructions,L1 Cache Misses,L2 Cache Misses,L3 Cache Misses,Elapsed Time
200,256,170,blis,15732108,33699,14519,9462,0.005022107
200,256,200,blis,17345830,36134,15664,29560,0.005626614
200,256,220,blis,18783977,37230,15498,14582,0.005764226
200,256,256,blis,20838451,40602,17760,30728,0.006283898
200,256,275,blis,22247498,41545,17273,16622,0.006610235
200,256,300,blis,23773425,43282,18431,18234,0.006900682
200,256,350,blis,26800914,48543,21648,40805,0.007838746
200,256,400,blis,29819449,50749,22889,28834,0.008541105
200,256,512,blis,36804715,61441,29526,48253,0.010503848
200,275,8,blis,5747023,23059,9486,<not,0.002726139
200,275,32,blis,7353165,24713,10147,<not,0.003140125
200,275,64,blis,9494672,27394,11990,<not,0.003728760
200,275,100,blis,12097429,30833,13347,11998,0.004231672
200,275,128,blis,13764897,32524,14617,11933,0.004564620
200,275,150,blis,15340811,34763,15489,13464,0.005067810
200,275,170,blis,16846407,36279,16143,27011,0.005309905
200,275,200,blis,18576030,38307,18135,16353,0.005714687
200,275,220,blis,20115964,39935,17119,17619,0.006073653
200,275,256,blis,22317975,42624,18426,18996,0.006596733
200,275,275,blis,23826909,45038,19547,37006,0.007085385
200,275,300,blis,25461653,47034,21531,25245,0.007487241
200,275,350,blis,28705037,51247,23591,40499,0.008296990
200,275,400,blis,31940306,55383,28977,51232,0.009343982
200,275,512,blis,39424238,65742,33526,58614,0.011294630
200,300,8,blis,6240707,25013,9464,<not,0.002820139
200,300,32,blis,7987467,26931,10498,<not,0.003195735
200,300,64,blis,10316499,30140,12460,<not,0.003796593
200,300,100,blis,13146917,33465,15013,14974,0.004504711
200,300,128,blis,14961712,35630,14787,23451,0.004979679
200,300,150,blis,16674331,37545,16015,14108,0.005376182
200,300,170,blis,18312638,39283,16254,14962,0.005691852
200,300,200,blis,20194694,41674,17802,19492,0.006050133
200,300,220,blis,21868564,44395,21663,36159,0.006602934
200,300,256,blis,24264826,46467,20274,20002,0.007151495
200,300,275,blis,25905043,48733,20755,21016,0.007572240
200,300,300,blis,27683007,51207,23699,35280,0.008065227
200,300,350,blis,31210513,56478,26880,47619,0.009271424
200,300,400,blis,34730817,59872,28724,40748,0.009966244
200,300,512,blis,42871046,72281,35780,72986,0.012144524
200,350,8,blis,7228145,28479,10170,<not,0.003153216
200,350,32,blis,9255322,30828,11422,<not,0.003723518
200,350,64,blis,11960110,34081,13795,13970,0.004318431
200,350,100,blis,15245902,38269,16503,18297,0.005221569
200,350,128,blis,17355299,40680,16944,27973,0.005594220
200,350,150,blis,19341514,43423,17824,30355,0.006061929
200,350,170,blis,21244980,45331,18948,15959,0.006521507
200,350,200,blis,23432083,47562,20201,16154,0.006986418
200,350,220,blis,25373829,50705,22531,34232,0.007484071
200,350,256,blis,28158407,53167,24171,21332,0.008235708
200,350,275,blis,30061334,56598,25411,36658,0.010599860
200,350,300,blis,32125777,58438,26787,27804,0.009233569
200,350,350,blis,36221365,64035,30035,37504,0.010489599
200,350,400,blis,40311884,68830,32673,44470,0.014187764
200,350,512,blis,49764623,82355,41797,71557,0.013993855
200,400,8,blis,8215555,31151,10910,<not,0.003602348
200,400,32,blis,10523167,33750,12588,19752,0.005129141
200,400,64,blis,13603823,37089,14182,29901,0.004893342
200,400,100,blis,17344945,41225,16153,13882,0.005586089
200,400,128,blis,19748933,43192,17427,13625,0.007166696
200,400,150,blis,22008654,46107,18751,16708,0.006630747
200,400,170,blis,24177314,48123,19584,15047,0.007216993
200,400,200,blis,26669425,51051,23130,30493,0.007620237
200,400,220,blis,28879091,53565,26341,22838,0.008425115
200,400,256,blis,32052018,57282,26277,34130,0.009399550
200,400,275,blis,34217611,60329,27308,45850,0.009841758
200,400,300,blis,36568475,61899,28831,33613,0.010447374
200,400,350,blis,41232189,67775,32465,43417,0.011540569
200,400,400,blis,45893001,72824,34299,50408,0.012871378
200,400,512,blis,56658157,87702,42974,78661,0.015600125
200,512,8,blis,10455788,37552,11774,24417,0.004265132
200,512,32,blis,13425965,40898,14268,29778,0.005129213
200,512,64,blis,17386144,45333,16596,16304,0.005869776
200,512,100,blis,22203817,50805,20040,16538,0.006822988
200,512,128,blis,25293642,53530,21401,17529,0.007595366
200,512,150,blis,28204915,57656,23100,20129,0.008352668
200,512,170,blis,30992697,61358,25875,35342,0.009066601
200,512,200,blis,34196842,63635,27396,26281,0.009811348
200,512,220,blis,37042418,67158,29702,33210,0.010461503
200,512,256,blis,41121507,72816,33241,53342,0.011550883
200,512,275,blis,43909940,74845,32230,42056,0.012295741
200,512,300,blis,46934819,78842,34206,49680,0.013020247
200,512,350,blis,52935901,86306,40788,62607,0.014591706
200,512,400,blis,59535564,95485,44663,88193,0.016205628
200,512,512,blis,63853287,110857,51171,116586,0.020003939
220,8,8,blis,462926,4684,5523,<not,0.000921341
220,8,32,blis,541209,5101,5639,<not,0.000952045
220,8,64,blis,645300,5069,5846,<not,0.001037250
220,8,100,blis,767426,5553,5788,<not,0.001013638
220,8,128,blis,840118,5504,5775,<not,0.001026287
220,8,150,blis,921928,5860,6160,<not,0.001083362
220,8,170,blis,990628,5877,6135,<not,0.001073120
220,8,200,blis,1067171,5987,6100,<not,0.001134787
220,8,220,blis,1145843,6272,6396,<not,0.001167436
220,8,256,blis,1243722,6233,6236,<not,0.001297290
220,8,275,blis,1320462,6515,6558,<not,0.001203233
220,8,300,blis,1398061,6873,6724,<not,0.001213677
220,8,350,blis,1552517,7614,6930,<not,0.001280086
220,8,400,blis,1697744,7582,6869,<not,0.001402365
220,8,512,blis,2050909,8012,7335,<not,0.001608107
220,32,8,blis,982702,6826,5599,<not,0.001147344
220,32,32,blis,1203047,7457,5841,<not,0.001165084
220,32,64,blis,1493859,8080,6033,<not,0.001302178
220,32,100,blis,1850204,8974,6212,<not,0.001416382
220,32,128,blis,2071665,9300,6506,<not,0.001407142
220,32,150,blis,2292056,9929,6676,<not,0.001412938
220,32,170,blis,2495443,10375,6763,<not,0.001485272
220,32,200,blis,2725689,10772,6931,<not,0.001518124
220,32,220,blis,2940329,11439,7473,<not,0.001664570
220,32,256,blis,3234415,11665,7430,<not,0.001689700
220,32,275,blis,3444877,12319,7334,<not,0.001760256
220,32,300,blis,3667374,12908,7686,<not,0.001872886
220,32,350,blis,4109217,13913,8019,<not,0.001977962
220,32,400,blis,4542784,14741,8021,<not,0.002066203
220,32,512,blis,5559955,16806,8893,<not,0.002458392
220,64,8,blis,1675555,9935,5994,<not,0.001366567
220,64,32,blis,2086293,10827,6552,<not,0.001431179
220,64,64,blis,2633554,11856,7095,<not,0.001568624
220,64,100,blis,3294263,12897,7260,<not,0.001679737
220,64,128,blis,3713985,13475,7671,<not,0.001768664
220,64,150,blis,4119296,14225,7851,<not,0.002019332
220,64,170,blis,4502133,14761,8058,<not,0.002249038
220,64,200,blis,4937419,15577,8315,<not,0.002157315
220,64,220,blis,5333290,16229,8636,<not,0.002219334
220,64,256,blis,5888699,17126,9108,<not,0.002349816
220,64,275,blis,6276774,17745,9297,<not,0.002415076
220,64,300,blis,6692305,18226,9328,<not,0.003180064
220,64,350,blis,7517340,19803,10036,<not,0.002782671
220,64,400,blis,8335531,21224,10378,<not,0.003008877
220,64,512,blis,10238599,24233,12081,6493,0.004164942
220,100,8,blis,2455280,12903,6647,<not,0.001570087
220,100,32,blis,3079242,13689,7114,<not,0.001854608
220,100,64,blis,3908886,14952,8108,<not,0.001936979
220,100,100,blis,4918097,16201,8463,<not,0.002199740
220,100,128,blis,5561003,16687,9171,<not,0.002332760
220,100,150,blis,6174184,17725,9393,<not,0.002541262
220,100,170,blis,6759119,18464,9537,<not,0.002657022
220,100,200,blis,7424990,19303,10218,<not,0.002790153
220,100,220,blis,8024740,19817,10660,<not,0.002909209
220,100,256,blis,8874781,21110,11221,<not,0.003114711
220,100,275,blis,9463012,22033,11715,<not,0.003473511
220,100,300,blis,10095781,22630,11966,<not,0.003401473
220,100,350,blis,11351963,24302,13410,12596,0.003962125
220,100,400,blis,12602654,25522,13999,8224,0.004142997
220,100,512,blis,15502164,29589,16310,16059,0.004853225
220,128,8,blis,3061720,14492,7103,<not,0.001855534
220,128,32,blis,3851702,15770,7871,<not,0.001976516
220,128,64,blis,4901952,17194,9116,<not,0.002210425
220,128,100,blis,6181283,18771,9658,<not,0.002580577
220,128,128,blis,6997827,19788,9998,<not,0.002728078
220,128,150,blis,7772784,20716,10706,<not,0.002873449
220,128,170,blis,8514740,21328,10585,<not,0.003048173
220,128,200,blis,9359980,22424,11152,<not,0.003288712
220,128,220,blis,10118300,23226,12043,<not,0.003475269
220,128,256,blis,11197218,24552,12804,<not,0.003709326
220,128,275,blis,11941126,25718,12832,<not,0.003946181
220,128,300,blis,12742869,26253,13973,7344,0.004195349
220,128,350,blis,14334272,28329,14775,7493,0.004538425
220,128,400,blis,15921514,30277,15934,10491,0.005136245
220,128,512,blis,19595946,34450,18330,14471,0.005858084
220,150,8,blis,3538169,16273,7548,<not,0.002029053
220,150,32,blis,4458651,17494,8709,<not,0.002149961
220,150,64,blis,5682143,18900,9424,<not,0.002547410
220,150,100,blis,7173828,20954,10212,<not,0.002733263
220,150,128,blis,8126727,22016,10764,<not,0.003782845
220,150,150,blis,9028760,23505,11789,<not,0.003267230
220,150,170,blis,9894154,24247,12071,<not,0.003461861
220,150,200,blis,10880321,25872,12790,<not,0.003762715
220,150,220,blis,11763248,27187,13167,10851,0.004017254
220,150,256,blis,13021989,28818,13951,18561,0.004404480
220,150,275,blis,13888216,29514,15359,17205,0.004516832
220,150,300,blis,14822764,30868,15625,23527,0.004793131
220,150,350,blis,16677594,33657,17368,20986,0.005209226
220,150,400,blis,18529202,35787,16974,11433,0.005677915
220,150,512,blis,22812513,40938,20232,21812,0.006748054
220,170,8,blis,3971345,17822,7909,<not,0.002049812
220,170,32,blis,5010486,19084,9027,<not,0.002422074
220,170,64,blis,6391451,20822,9922,<not,0.002612169
220,170,100,blis,8076198,23040,10923,<not,0.003061320
220,170,128,blis,9152999,24345,11385,<not,0.003461064
220,170,150,blis,10170531,25771,14250,<not,0.003604306
220,170,170,blis,11148130,26683,12271,<not,0.003767586
220,170,200,blis,12262465,27713,13517,7496,0.004111903
220,170,220,blis,13258565,29225,14261,6188,0.004329812
220,170,256,blis,14680872,30810,15030,14144,0.004666499
220,170,275,blis,15658300,32640,15536,21174,0.005021131
220,170,300,blis,16713524,33213,15535,9121,0.005198263
220,170,350,blis,18807877,36108,18588,14978,0.005675063
220,170,400,blis,20899782,38743,18265,15553,0.006320531
220,170,512,blis,25736712,44702,20857,21984,0.007499003
220,200,8,blis,4621092,19212,8507,<not,0.002289184
220,200,32,blis,5838197,20439,9114,<not,0.002796244
220,200,64,blis,7455450,22438,10366,<not,0.002938541
220,200,100,blis,9429666,24293,10939,<not,0.003408916
220,200,128,blis,10692363,25438,12105,<not,0.003779714
220,200,150,blis,11883198,27233,13123,5819,0.003975975
220,200,170,blis,13029086,28032,13452,6120,0.004237311
220,200,200,blis,14335621,29807,15445,19994,0.004802945
220,200,220,blis,15501664,30993,14980,21020,0.004951872
220,200,256,blis,17169236,32813,15770,21929,0.006718441
220,200,275,blis,18313432,34069,18659,12038,0.005539505
220,200,300,blis,19549701,35157,16741,13543,0.005849600
220,200,350,blis,22003279,38569,18074,31426,0.006656681
220,200,400,blis,24455654,40072,19404,22178,0.007234703
220,200,512,blis,30122912,47719,23180,33391,0.008789585
220,220,8,blis,5054259,20423,8858,<not,0.002294240
220,220,32,blis,6389932,22021,9768,<not,0.002758058
220,220,64,blis,8164761,23682,10926,<not,0.003171635
220,220,100,blis,10331890,26040,12455,<not,0.003715399
220,220,128,blis,11718622,27443,13025,8296,0.004148624
220,220,150,blis,13024992,29121,14215,8072,0.004480922
220,220,170,blis,14283096,29929,15114,12950,0.004645128
220,220,200,blis,15717727,31324,14827,12322,0.005099002
220,220,220,blis,16997076,33061,15119,9850,0.005290614
220,220,256,blis,18828081,34963,16961,26827,0.005901359
220,220,275,blis,20083512,36016,17421,17647,0.006281473
220,220,300,blis,21440496,38027,18738,31450,0.006502030
220,220,350,blis,24133555,41178,21164,31076,0.007254295
220,220,400,blis,26826263,43464,20893,25330,0.007818966
220,220,512,blis,33047072,51457,27839,45105,0.009439126
220,256,8,blis,5864082,23075,9416,<not,0.002794688
220,256,32,blis,7446959,24638,10429,<not,0.003000171
220,256,64,blis,9557456,27115,12098,<not,0.003515582
220,256,100,blis,12126352,30381,13609,6360,0.004221291
220,256,128,blis,13764428,32108,15030,12809,0.004795795
220,256,150,blis,15321092,34233,15240,9210,0.005101649
220,256,170,blis,16808378,35354,15828,10318,0.005258705
220,256,200,blis,18505036,37421,16944,14877,0.005724061
220,256,220,blis,20027445,39661,18066,16941,0.006076063
220,256,256,blis,22192222,42618,20564,33682,0.006673179
220,256,275,blis,23685308,43614,19296,19325,0.006995903
220,256,300,blis,25294832,45410,20494,22515,0.007416629
220,256,350,blis,28489544,50213,23404,42282,0.008260227
220,256,400,blis,31673563,53628,25393,31168,0.008920843
220,256,512,blis,39047937,63692,31567,48396,0.011043785
220,275,8,blis,6275614,24709,10228,<not,0.002858095
220,275,32,blis,7971239,26806,11562,<not,0.003298469
220,275,64,blis,10231947,29034,12761,<not,0.003908677
220,275,100,blis,12983534,33092,15113,24253,0.004489330
220,275,128,blis,14739376,34394,16083,15637,0.004892628
220,275,150,blis,16405809,36717,17553,15431,0.005282039
220,275,170,blis,17999646,37973,17363,14038,0.005533004
220,275,200,blis,19818050,40458,18878,36609,0.006095212
220,275,220,blis,21448067,42478,20270,15805,0.006521492
220,275,256,blis,23768189,45562,21651,38295,0.007106496
220,275,275,blis,25366866,46751,21656,23462,0.007423202
220,275,300,blis,27091061,48584,23093,25442,0.007717575
220,275,350,blis,30513348,53562,25717,32299,0.008672285
220,275,400,blis,33925605,57822,29010,54427,0.009643366
220,275,512,blis,41825857,68518,34409,72324,0.011663288
220,300,8,blis,6817050,26898,10779,<not,0.002987837
220,300,32,blis,8660549,29265,11687,<not,0.003442228
220,300,64,blis,11119333,31787,14053,0,0.003944806
220,300,100,blis,14111394,35900,15811,25060,0.004907072
220,300,128,blis,16022186,37969,17297,29596,0.005253872
220,300,150,blis,17832994,40099,18588,30857,0.005582170
220,300,170,blis,19567164,41586,18694,16529,0.006253211
220,300,200,blis,21545703,43952,19451,17647,0.006397231
220,300,220,blis,23317317,46154,20835,20148,0.006921346
220,300,256,blis,25841764,49228,22871,35879,0.007689740
220,300,275,blis,27579479,52005,24674,40421,0.007985390
220,300,300,blis,29454555,53225,24997,26726,0.008438838
220,300,350,blis,33176183,58966,29785,49554,0.009766755
220,300,400,blis,36888856,63036,30545,57968,0.010451852
220,300,512,blis,45481028,74524,38898,65587,0.012660034
220,350,8,blis,7899967,31112,11831,<not,0.003338913
220,350,32,blis,10039202,33613,13466,7034,0.003873213
220,350,64,blis,12894253,36542,15429,12608,0.004715496
220,350,100,blis,16367135,40653,17712,14022,0.005390965
220,350,128,blis,18587858,43281,19201,28464,0.005992691
220,350,150,blis,20687484,46020,20488,17853,0.006304674
220,350,170,blis,22702168,47678,22178,16850,0.006861252
220,350,200,blis,25001030,50579,23328,30485,0.007592702
220,350,220,blis,27055781,52849,24711,19982,0.008099650
220,350,256,blis,29989040,56301,25787,23132,0.008651043
220,350,275,blis,32004698,58862,27331,28683,0.009148231
220,350,300,blis,34181527,61327,29268,31990,0.009845291
220,350,350,blis,38501849,67475,33392,52767,0.011018189
220,350,400,blis,42815364,73774,38041,64913,0.011967158
220,350,512,blis,52791431,86416,44655,74810,0.014552361
220,400,8,blis,8982914,33812,12743,<not,0.003787768
220,400,32,blis,11417897,36390,14673,15036,0.004288715
220,400,64,blis,14669102,39583,16882,14036,0.005184258
220,400,100,blis,18622871,44133,18528,15124,0.006022375
220,400,128,blis,21153486,46512,20651,14969,0.006710992
220,400,150,blis,23541919,49123,22114,15503,0.007221069
220,400,170,blis,25837104,50999,22741,18838,0.007600090
220,400,200,blis,28456274,53824,24418,21152,0.008400132
220,400,220,blis,30794241,57100,26698,27400,0.009109712
220,400,256,blis,34136259,60073,27582,28250,0.009740567
220,400,275,blis,36429883,62901,30381,37011,0.010487054
220,400,300,blis,38908475,65762,32016,36603,0.011003909
220,400,350,blis,43827532,71166,33755,46852,0.012589884
220,400,400,blis,48741855,76809,37944,57193,0.013492556
220,400,512,blis,59649534,91196,47912,92970,0.016464410
220,512,8,blis,11438781,41079,14785,19678,0.004647273
220,512,32,blis,14573667,44471,16561,28242,0.005318925
220,512,64,blis,18753428,48726,19914,16127,0.006270173
220,512,100,blis,23846001,54920,22643,29877,0.007495996
220,512,128,blis,27099020,57538,23855,17072,0.008282742
220,512,150,blis,30176842,62266,28625,34668,0.009073988
220,512,170,blis,33127574,64238,28741,32165,0.009953883
220,512,200,blis,36495703,67752,29442,31930,0.010531146
220,512,220,blis,39507083,70966,31225,29913,0.013814854
220,512,256,blis,43804201,76513,34281,54872,0.012487289
220,512,275,blis,46758023,80098,37192,60404,0.012893829
220,512,300,blis,49947791,82700,38516,52759,0.014021133
220,512,350,blis,56278584,90929,42004,68702,0.015318641
220,512,400,blis,60774822,98967,48075,96184,0.017133376
220,512,512,blis,67817661,116531,60782,122832,0.021128218
256,8,8,blis,496991,4856,5449,<not,0.001014229
256,8,32,blis,585004,5108,5603,<not,0.000928525
256,8,64,blis,693961,5319,5652,<not,0.000993377
256,8,100,blis,839566,5760,5939,<not,0.001021248
256,8,128,blis,920669,5868,5855,<not,0.001094989
256,8,150,blis,1013042,6269,6269,<not,0.001096026
256,8,170,blis,1090319,6204,6210,<not,0.001246287
256,8,200,blis,1175703,6539,6488,<not,0.001302861
256,8,220,blis,1264578,6575,6563,<not,0.001198546
256,8,256,blis,1374016,7038,6720,<not,0.001246342
256,8,275,blis,1460812,7362,6790,<not,0.001334972
256,8,300,blis,1547926,7681,7074,<not,0.001285435
256,8,350,blis,1721409,8234,7015,<not,0.001356083
256,8,400,blis,1884025,8107,7367,<not,0.001421880
256,8,512,blis,2280708,9880,7907,<not,0.001577288
256,32,8,blis,1098555,7659,5669,<not,0.001151211
256,32,32,blis,1342924,8076,5852,<not,0.001258397
256,32,64,blis,1662016,8739,6051,<not,0.001467083
256,32,100,blis,2062869,9704,6443,<not,0.001543807
256,32,128,blis,2307471,10122,6772,<not,0.001552158
256,32,150,blis,2553175,10826,6749,<not,0.001521362
256,32,170,blis,2779793,11091,6870,<not,0.001651382
256,32,200,blis,3033572,11714,7098,<not,0.001805438
256,32,220,blis,3273055,12636,7493,<not,0.001793290
256,32,256,blis,3598658,13181,7760,<not,0.001875864
256,32,275,blis,3833570,13477,7649,<not,0.001986958
256,32,300,blis,4080204,14432,7991,<not,0.002023624
256,32,350,blis,4570455,15369,8296,<not,0.002236385
256,32,400,blis,5050842,16251,8470,<not,0.002289534
256,32,512,blis,6180074,18571,9572,<not,0.002797463
256,64,8,blis,1900481,12673,6216,<not,0.001410972
256,64,32,blis,2355017,13349,6996,<not,0.001873716
256,64,64,blis,2952768,14114,6992,<not,0.001692400
256,64,100,blis,3694056,15452,7691,<not,0.001824512
256,64,128,blis,4156527,16098,8056,<not,0.002551795
256,64,150,blis,4606661,17257,8403,<not,0.002166977
256,64,170,blis,5032415,17588,8723,<not,0.002169570
256,64,200,blis,5510743,18283,9441,<not,0.002236885
256,64,220,blis,5951098,19197,9536,<not,0.002360349
256,64,256,blis,6564109,19850,9929,<not,0.002686907
256,64,275,blis,6996533,20507,9943,<not,0.003158613
256,64,300,blis,7455867,21784,10661,<not,0.002797648
256,64,350,blis,8368423,23067,11232,<not,0.003009242
256,64,400,blis,9272558,24286,12025,<not,0.003245688
256,64,512,blis,11379169,26911,13353,<not,0.003841507
256,100,8,blis,2802935,17342,7100,<not,0.001752956
256,100,32,blis,3492992,18190,7883,<not,0.001841568
256,100,64,blis,4404840,19179,8398,<not,0.002030439
256,100,100,blis,5529058,20761,9269,<not,0.002305108
256,100,128,blis,6236701,21389,9840,<not,0.002453794
256,100,150,blis,6916809,22441,10779,<not,0.002691147
256,100,170,blis,7566657,23048,11049,<not,0.002816259
256,100,200,blis,8297610,23617,11910,<not,0.002948371
256,100,220,blis,8963896,24564,12349,<not,0.003261891
256,100,256,blis,9900555,25830,12888,<not,0.003421985
256,100,275,blis,10555123,26872,13374,<not,0.003602338
256,100,300,blis,11253730,28006,14034,<not,0.003738005
256,100,350,blis,12641484,29275,15508,21163,0.004218823
256,100,400,blis,14022216,30464,16276,8291,0.004330287
256,100,512,blis,17228027,34745,19553,17403,0.005428183
256,128,8,blis,3504833,20214,8149,<not,0.001938513
256,128,32,blis,4378085,21242,9148,<not,0.002243347
256,128,64,blis,5534218,22608,10426,<not,0.002454182
256,128,100,blis,6956277,24390,11502,<not,0.002685758
256,128,128,blis,7854689,24988,11972,<not,0.002868574
256,128,150,blis,8713639,26424,12072,<not,0.003248169
256,128,170,blis,9537657,27217,12851,<not,0.003459781
256,128,200,blis,10465177,28316,13194,<not,0.003611745
256,128,220,blis,11307081,29002,14043,<not,0.003866006
256,128,256,blis,12495533,30494,14900,12057,0.004111211
256,128,275,blis,13322881,31591,16009,18560,0.004417029
256,128,300,blis,14207635,33038,16741,22489,0.004560418
256,128,350,blis,15964895,35119,18907,27019,0.004983329
256,128,400,blis,17716425,36231,19183,14099,0.005373683
256,128,512,blis,21777181,41787,21510,20139,0.006542153
256,150,8,blis,4056359,22402,9350,<not,0.002215365
256,150,32,blis,5073508,23937,10121,<not,0.002359440
256,150,64,blis,6421576,25446,11130,<not,0.002664202
256,150,100,blis,8077646,27709,12084,<not,0.003642486
256,150,128,blis,9125926,28686,13359,<not,0.003434540
256,150,150,blis,10125445,29987,12876,<not,0.003655468
256,150,170,blis,11086266,31129,14470,13992,0.004506936
256,150,200,blis,12168174,32532,16009,8829,0.004022285
256,150,220,blis,13148205,33781,16064,8499,0.004400398
256,150,256,blis,14534471,35127,16507,9665,0.005897130
256,150,275,blis,15497599,36835,17481,23291,0.004881642
256,150,300,blis,16528561,38226,19456,21705,0.005442553
256,150,350,blis,18576183,40616,19820,24939,0.007267175
256,150,400,blis,20619023,42403,19924,13782,0.006092372
256,150,512,blis,25351479,48881,24291,26217,0.007316490
256,170,8,blis,4557695,24867,9508,<not,0.002360311
256,170,32,blis,5705723,26261,11433,<not,0.002539350
256,170,64,blis,7228280,27840,12028,<not,0.002885888
256,170,100,blis,9097160,30270,13204,<not,0.003325614
256,170,128,blis,10281583,31392,13978,<not,0.003604874
256,170,150,blis,11408804,32846,14204,0,0.003850617
256,170,170,blis,12494145,34018,15201,8317,0.004045748
256,170,200,blis,13716445,36092,16656,19156,0.004491992
256,170,220,blis,14821965,37344,16854,22828,0.004960531
256,170,256,blis,16388011,38773,17970,11991,0.005256829
256,170,275,blis,17474587,40070,18124,11453,0.005309718
256,170,300,blis,18638505,41843,19683,25333,0.005875630
256,170,350,blis,20950098,43807,22625,16088,0.006181760
256,170,400,blis,23257740,46929,21444,22300,0.006849580
256,170,512,blis,28600851,53759,26590,30940,0.008287107
256,200,8,blis,5309746,27603,10732,<not,0.002615424
256,200,32,blis,6654046,28844,12335,<not,0.002925833
256,200,64,blis,8438287,30588,12915,<not,0.003314947
256,200,100,blis,10626338,32938,14435,7539,0.003923117
256,200,128,blis,12015069,34027,15250,6291,0.004225748
256,200,150,blis,13333917,35847,16405,16801,0.004463750
256,200,170,blis,14605955,37181,17158,18595,0.004836586
256,200,200,blis,16038769,38432,18083,23058,0.005152884
256,200,220,blis,17332580,39535,18194,12412,0.005403255
256,200,256,blis,19168347,41370,18410,13969,0.005779610
256,200,275,blis,20440075,42613,18734,14974,0.006091889
256,200,300,blis,21803345,43904,22203,19477,0.006546985
256,200,350,blis,24510992,46666,21243,21438,0.007113896
256,200,400,blis,27215819,49732,22779,23653,0.007733140
256,200,512,blis,33474928,57321,29123,40873,0.009598485
256,220,8,blis,5811106,29496,11531,<not,0.002754887
256,220,32,blis,7286313,30872,12371,<not,0.003033612
256,220,64,blis,9244999,32721,13930,<not,0.003565225
256,220,100,blis,11645810,35331,15368,13731,0.004257860
256,220,128,blis,13170669,36839,16433,18900,0.004538084
256,220,150,blis,14617377,37915,16333,9601,0.004732529
256,220,170,blis,16013807,39622,17609,23088,0.005155254
256,220,200,blis,17587016,41473,19146,26778,0.005584979
256,220,220,blis,19006292,42427,19125,10999,0.007238452
256,220,256,blis,21021879,43584,19714,16042,0.006377539
256,220,275,blis,22417044,45734,20220,19895,0.006653911
256,220,300,blis,23913273,48145,22319,36087,0.006978561
256,220,350,blis,26884868,50578,23292,25351,0.007643936
256,220,400,blis,29854507,53988,28394,45355,0.008509626
256,220,512,blis,36724304,61725,32066,45534,0.010604046
256,256,8,blis,6750570,32741,12196,<not,0.003164001
256,256,32,blis,8500051,34757,13464,<not,0.003436354
256,256,64,blis,10825057,37361,15517,18711,0.004085710
256,256,100,blis,13680082,40611,17683,9287,0.004592213
256,256,128,blis,15482772,42318,18523,9864,0.005046235
256,256,150,blis,17208499,44546,19072,15024,0.005389496
256,256,170,blis,18860457,45839,18925,15598,0.005801017
256,256,200,blis,20722626,48137,21684,23301,0.006334965
256,256,220,blis,22413227,50656,23398,40864,0.006748208
256,256,256,blis,24798078,52876,23793,22902,0.007292970
256,256,275,blis,26458928,54546,23122,27193,0.007530342
256,256,300,blis,28235332,56428,26541,24074,0.008170457
256,256,350,blis,31763720,60981,29362,33953,0.008883072
256,256,400,blis,35277820,66060,31365,45228,0.010040283
256,256,512,blis,43428706,75851,41046,63581,0.012425057
256,275,8,blis,7226842,35104,12851,<not,0.003112796
256,275,32,blis,9100332,37240,13919,<not,0.003536466
256,275,64,blis,11591429,40096,16096,10893,0.004509212
256,275,100,blis,14648578,44081,19161,23418,0.004916122
256,275,128,blis,16580616,45882,19089,13070,0.005312254
256,275,150,blis,18427809,48385,20047,19393,0.005820906
256,275,170,blis,20197946,49679,20847,22861,0.006200444
256,275,200,blis,22193458,51967,22413,17816,0.006728503
256,275,220,blis,24003272,54359,23379,18298,0.006917172
256,275,256,blis,26558955,57669,24622,43267,0.007949955
256,275,275,blis,28337066,59252,26859,28155,0.008164605
256,275,300,blis,30239757,61250,30077,32489,0.008612663
256,275,350,blis,34018940,66024,30603,44147,0.009582132
256,275,400,blis,37784597,70515,34790,51721,0.010486508
256,275,512,blis,46515641,83391,44589,82992,0.012833502
256,300,8,blis,7853497,38713,13897,<not,0.003374687
256,300,32,blis,9890217,41150,15309,<not,0.003864782
256,300,64,blis,12599814,44501,18775,27690,0.004526638
256,300,100,blis,15922879,48246,18437,14294,0.005172253
256,300,128,blis,18025154,50243,19559,11585,0.006900634
256,300,150,blis,20032022,53171,21324,33542,0.006213796
256,300,170,blis,21957772,55172,23926,34680,0.006760911
256,300,200,blis,24128734,57310,25483,21958,0.007231858
256,300,220,blis,26095454,60083,24595,34328,0.007654008
256,300,256,blis,28875915,63494,29153,43505,0.008428624
256,300,275,blis,30808304,65082,29656,32132,0.008776644
256,300,300,blis,32877118,68040,31406,56104,0.009420463
256,300,350,blis,36986309,72878,34131,45709,0.010361284
256,300,400,blis,41083001,77413,36698,54909,0.011506735
256,300,512,blis,50577355,91111,48526,101090,0.013891731
256,350,8,blis,9106912,45308,14812,<not,0.003718004
256,350,32,blis,11469989,48227,16873,37084,0.004577286
256,350,64,blis,14616523,51267,19140,16526,0.005113938
256,350,100,blis,18471502,56324,22724,36539,0.006153222
256,350,128,blis,20914306,58449,23210,17781,0.006467983
256,350,150,blis,23240556,60857,25167,18683,0.007023245
256,350,170,blis,25477357,62972,26580,19929,0.007628415
256,350,200,blis,27999255,66099,28830,23684,0.008182752
256,350,220,blis,30279754,69001,31040,41918,0.008976460
